ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,¿ªÅÌ¼Û
2004-06-30,'000596,¹Å¾®¹±£Á,7.96,7.89
2004-06-29,'000596,¹Å¾®¹±£Á,8.12,8.0
2004-06-28,'000596,¹Å¾®¹±£Á,8.02,8.3
2004-06-25,'000596,¹Å¾®¹±£Á,8.29,9.02
2004-06-24,'000596,¹Å¾®¹±£Á,9.05,9.0
2004-06-23,'000596,¹Å¾®¹±£Á,9.02,9.2
2004-06-22,'000596,¹Å¾®¹±£Á,9.6,10.27
2004-06-21,'000596,¹Å¾®¹±£Á,9.68,8.88
2004-06-18,'000596,¹Å¾®¹±£Á,8.8,8.3
2004-06-17,'000596,¹Å¾®¹±£Á,8.4,8.49
2004-06-16,'000596,¹Å¾®¹±£Á,8.6,8.31
2004-06-15,'000596,¹Å¾®¹±£Á,8.31,8.0
2004-06-14,'000596,¹Å¾®¹±£Á,8.0,8.22
2004-06-11,'000596,¹Å¾®¹±£Á,8.3,8.35
2004-06-10,'000596,¹Å¾®¹±£Á,8.32,8.35
2004-06-09,'000596,¹Å¾®¹±£Á,8.46,8.65
2004-06-08,'000596,¹Å¾®¹±£Á,8.65,9.0
2004-06-07,'000596,¹Å¾®¹±£Á,8.89,8.92
2004-06-04,'000596,¹Å¾®¹±£Á,9.14,8.86
2004-06-03,'000596,¹Å¾®¹±£Á,8.95,9.35
2004-06-02,'000596,¹Å¾®¹±£Á,9.3,9.33
2004-06-01,'000596,¹Å¾®¹±£Á,9.25,8.5
2004-05-31,'000596,¹Å¾®¹±£Á,8.75,8.85
2004-05-28,'000596,¹Å¾®¹±£Á,8.83,8.72
2004-05-27,'000596,¹Å¾®¹±£Á,8.69,8.4
2004-05-26,'000596,¹Å¾®¹±£Á,8.54,8.58
2004-05-25,'000596,¹Å¾®¹±£Á,8.6,8.83
2004-05-24,'000596,¹Å¾®¹±£Á,8.88,8.9
2004-05-21,'000596,¹Å¾®¹±£Á,8.9,8.82
2004-05-20,'000596,¹Å¾®¹±£Á,8.74,8.93
2004-05-19,'000596,¹Å¾®¹±£Á,0.0,0.0
2004-05-18,'000596,¹Å¾®¹±£Á,8.92,8.5
2004-05-17,'000596,¹Å¾®¹±£Á,8.61,8.79
2004-05-14,'000596,¹Å¾®¹±£Á,8.73,8.93
2004-05-13,'000596,¹Å¾®¹±£Á,8.9,9.04
2004-05-12,'000596,¹Å¾®¹±£Á,9.02,8.66
2004-05-11,'000596,¹Å¾®¹±£Á,8.75,8.65
2004-05-10,'000596,¹Å¾®¹±£Á,8.69,8.88
2004-04-30,'000596,¹Å¾®¹±£Á,8.76,8.97
2004-04-29,'000596,¹Å¾®¹±£Á,8.7,9.09
2004-04-28,'000596,¹Å¾®¹±£Á,8.96,9.0
2004-04-27,'000596,¹Å¾®¹±£Á,9.04,9.23
2004-04-26,'000596,¹Å¾®¹±£Á,9.24,9.38
2004-04-23,'000596,¹Å¾®¹±£Á,9.48,9.35
2004-04-22,'000596,¹Å¾®¹±£Á,9.3,9.27
2004-04-21,'000596,¹Å¾®¹±£Á,9.27,9.23
2004-04-20,'000596,¹Å¾®¹±£Á,9.31,9.18
2004-04-19,'000596,¹Å¾®¹±£Á,9.2,9.28
2004-04-16,'000596,¹Å¾®¹±£Á,9.2,9.3
2004-04-15,'000596,¹Å¾®¹±£Á,9.34,9.39
2004-04-14,'000596,¹Å¾®¹±£Á,9.32,9.6
2004-04-13,'000596,¹Å¾®¹±£Á,9.6,9.82
2004-04-12,'000596,¹Å¾®¹±£Á,9.87,9.65
2004-04-09,'000596,¹Å¾®¹±£Á,9.75,10.15
2004-04-08,'000596,¹Å¾®¹±£Á,10.19,10.22
2004-04-07,'000596,¹Å¾®¹±£Á,10.2,10.38
2004-04-06,'000596,¹Å¾®¹±£Á,10.36,10.15
2004-04-05,'000596,¹Å¾®¹±£Á,10.18,10.1
2004-04-02,'000596,¹Å¾®¹±£Á,10.2,9.94
2004-04-01,'000596,¹Å¾®¹±£Á,9.94,10.03
2004-03-31,'000596,¹Å¾®¹±£Á,10.03,10.0
2004-03-30,'000596,¹Å¾®¹±£Á,9.88,9.72
2004-03-29,'000596,¹Å¾®¹±£Á,9.73,9.88
2004-03-26,'000596,¹Å¾®¹±£Á,9.88,9.46
2004-03-25,'000596,¹Å¾®¹±£Á,9.36,9.31
2004-03-24,'000596,¹Å¾®¹±£Á,9.37,9.35
2004-03-23,'000596,¹Å¾®¹±£Á,9.35,9.46
2004-03-22,'000596,¹Å¾®¹±£Á,9.5,9.42
2004-03-19,'000596,¹Å¾®¹±£Á,9.55,9.51
2004-03-18,'000596,¹Å¾®¹±£Á,9.51,9.68
2004-03-17,'000596,¹Å¾®¹±£Á,9.7,9.69
2004-03-16,'000596,¹Å¾®¹±£Á,9.7,9.5
2004-03-15,'000596,¹Å¾®¹±£Á,9.64,9.39
2004-03-12,'000596,¹Å¾®¹±£Á,9.38,9.31
2004-03-11,'000596,¹Å¾®¹±£Á,9.36,9.12
2004-03-10,'000596,¹Å¾®¹±£Á,9.13,9.1
2004-03-09,'000596,¹Å¾®¹±£Á,8.91,9.1
2004-03-08,'000596,¹Å¾®¹±£Á,9.16,9.45
2004-03-05,'000596,¹Å¾®¹±£Á,9.42,9.54
2004-03-04,'000596,¹Å¾®¹±£Á,9.54,9.52
2004-03-03,'000596,¹Å¾®¹±£Á,9.52,9.48
2004-03-02,'000596,¹Å¾®¹±£Á,9.48,9.6
2004-03-01,'000596,¹Å¾®¹±£Á,9.59,9.6
2004-02-27,'000596,¹Å¾®¹±£Á,9.53,9.38
2004-02-26,'000596,¹Å¾®¹±£Á,9.4,9.68
2004-02-25,'000596,¹Å¾®¹±£Á,9.81,10.35
2004-02-24,'000596,¹Å¾®¹±£Á,10.33,10.05
2004-02-23,'000596,¹Å¾®¹±£Á,10.32,10.58
2004-02-20,'000596,¹Å¾®¹±£Á,10.47,9.9
2004-02-19,'000596,¹Å¾®¹±£Á,9.93,9.41
2004-02-18,'000596,¹Å¾®¹±£Á,9.51,9.5
2004-02-17,'000596,¹Å¾®¹±£Á,9.48,9.35
2004-02-16,'000596,¹Å¾®¹±£Á,9.32,9.12
2004-02-13,'000596,¹Å¾®¹±£Á,9.09,9.37
2004-02-12,'000596,¹Å¾®¹±£Á,9.31,9.38
2004-02-11,'000596,¹Å¾®¹±£Á,9.36,9.18
2004-02-10,'000596,¹Å¾®¹±£Á,9.25,9.06
2004-02-09,'000596,¹Å¾®¹±£Á,9.05,8.99
2004-02-06,'000596,¹Å¾®¹±£Á,9.0,9.1
2004-02-05,'000596,¹Å¾®¹±£Á,9.08,8.88
2004-02-04,'000596,¹Å¾®¹±£Á,8.85,8.75
2004-02-03,'000596,¹Å¾®¹±£Á,8.75,8.55
2004-02-02,'000596,¹Å¾®¹±£Á,8.53,8.25
2004-01-30,'000596,¹Å¾®¹±£Á,8.22,8.22
2004-01-29,'000596,¹Å¾®¹±£Á,8.29,8.07
2004-01-16,'000596,¹Å¾®¹±£Á,8.07,8.21
2004-01-15,'000596,¹Å¾®¹±£Á,8.18,7.97
2004-01-14,'000596,¹Å¾®¹±£Á,8.0,7.91
2004-01-13,'000596,¹Å¾®¹±£Á,7.91,7.94
2004-01-12,'000596,¹Å¾®¹±£Á,7.86,7.82
2004-01-09,'000596,¹Å¾®¹±£Á,7.84,7.8
2004-01-08,'000596,¹Å¾®¹±£Á,7.77,7.7
2004-01-07,'000596,¹Å¾®¹±£Á,7.7,7.7
2004-01-06,'000596,¹Å¾®¹±£Á,7.7,7.89
2004-01-05,'000596,¹Å¾®¹±£Á,7.87,8.09
2004-01-02,'000596,¹Å¾®¹±£Á,8.09,7.5
2003-12-31,'000596,¹Å¾®¹±£Á,7.79,7.44
2003-12-30,'000596,¹Å¾®¹±£Á,7.49,7.73
2003-12-29,'000596,¹Å¾®¹±£Á,7.67,7.77
2003-12-26,'000596,¹Å¾®¹±£Á,7.75,7.76
2003-12-25,'000596,¹Å¾®¹±£Á,7.76,7.84
2003-12-24,'000596,¹Å¾®¹±£Á,7.89,7.79
2003-12-23,'000596,¹Å¾®¹±£Á,7.9,7.97
2003-12-22,'000596,¹Å¾®¹±£Á,7.91,7.79
2003-12-19,'000596,¹Å¾®¹±£Á,7.84,8.39
2003-12-18,'000596,¹Å¾®¹±£Á,8.38,8.4
2003-12-17,'000596,¹Å¾®¹±£Á,8.52,8.44
2003-12-16,'000596,¹Å¾®¹±£Á,8.42,8.5
2003-12-15,'000596,¹Å¾®¹±£Á,8.53,8.39
2003-12-12,'000596,¹Å¾®¹±£Á,8.39,8.28
2003-12-11,'000596,¹Å¾®¹±£Á,8.27,8.29
2003-12-10,'000596,¹Å¾®¹±£Á,8.24,8.14
2003-12-09,'000596,¹Å¾®¹±£Á,8.15,8.13
2003-12-08,'000596,¹Å¾®¹±£Á,8.15,8.26
2003-12-05,'000596,¹Å¾®¹±£Á,8.18,8.39
2003-12-04,'000596,¹Å¾®¹±£Á,8.29,8.38
2003-12-03,'000596,¹Å¾®¹±£Á,8.39,8.3
2003-12-02,'000596,¹Å¾®¹±£Á,8.3,8.45
2003-12-01,'000596,¹Å¾®¹±£Á,8.34,8.35
2003-11-28,'000596,¹Å¾®¹±£Á,8.2,8.14
2003-11-27,'000596,¹Å¾®¹±£Á,8.14,8.31
2003-11-26,'000596,¹Å¾®¹±£Á,8.28,8.27
2003-11-25,'000596,¹Å¾®¹±£Á,8.27,8.16
2003-11-24,'000596,¹Å¾®¹±£Á,8.16,8.04
2003-11-21,'000596,¹Å¾®¹±£Á,7.95,8.05
2003-11-20,'000596,¹Å¾®¹±£Á,8.0,7.65
2003-11-19,'000596,¹Å¾®¹±£Á,7.71,7.5
2003-11-18,'000596,¹Å¾®¹±£Á,7.65,7.66
2003-11-17,'000596,¹Å¾®¹±£Á,7.69,7.68
2003-11-14,'000596,¹Å¾®¹±£Á,7.67,7.61
2003-11-13,'000596,¹Å¾®¹±£Á,7.61,7.65
2003-11-12,'000596,¹Å¾®¹±£Á,7.52,7.51
2003-11-11,'000596,¹Å¾®¹±£Á,7.85,7.98
2003-11-10,'000596,¹Å¾®¹±£Á,7.71,7.51
2003-11-07,'000596,¹Å¾®¹±£Á,7.58,7.7
2003-11-06,'000596,¹Å¾®¹±£Á,7.86,8.09
2003-11-05,'000596,¹Å¾®¹±£Á,8.07,8.18
2003-11-04,'000596,¹Å¾®¹±£Á,8.18,8.05
2003-11-03,'000596,¹Å¾®¹±£Á,8.06,8.02
2003-10-31,'000596,¹Å¾®¹±£Á,8.01,8.01
2003-10-30,'000596,¹Å¾®¹±£Á,8.0,8.08
2003-10-29,'000596,¹Å¾®¹±£Á,8.08,8.31
2003-10-28,'000596,¹Å¾®¹±£Á,8.42,8.59
2003-10-27,'000596,¹Å¾®¹±£Á,8.59,8.94
2003-10-24,'000596,¹Å¾®¹±£Á,8.7,9.05
2003-10-23,'000596,¹Å¾®¹±£Á,8.89,9.0
2003-10-22,'000596,¹Å¾®¹±£Á,9.02,8.86
2003-10-21,'000596,¹Å¾®¹±£Á,8.87,8.69
2003-10-20,'000596,¹Å¾®¹±£Á,8.9,8.81
2003-10-17,'000596,¹Å¾®¹±£Á,9.01,8.88
2003-10-16,'000596,¹Å¾®¹±£Á,8.94,9.21
2003-10-15,'000596,¹Å¾®¹±£Á,9.18,9.15
2003-10-14,'000596,¹Å¾®¹±£Á,9.13,9.16
2003-10-13,'000596,¹Å¾®¹±£Á,9.11,9.27
2003-10-10,'000596,¹Å¾®¹±£Á,9.2,9.11
2003-10-09,'000596,¹Å¾®¹±£Á,8.99,9.17
2003-10-08,'000596,¹Å¾®¹±£Á,8.99,8.93
2003-09-30,'000596,¹Å¾®¹±£Á,9.03,9.16
2003-09-29,'000596,¹Å¾®¹±£Á,8.98,9.01
2003-09-26,'000596,¹Å¾®¹±£Á,9.15,9.12
2003-09-25,'000596,¹Å¾®¹±£Á,9.12,9.28
2003-09-24,'000596,¹Å¾®¹±£Á,9.28,9.27
2003-09-23,'000596,¹Å¾®¹±£Á,9.2,9.1
2003-09-22,'000596,¹Å¾®¹±£Á,9.21,9.2
2003-09-19,'000596,¹Å¾®¹±£Á,9.26,9.19
2003-09-18,'000596,¹Å¾®¹±£Á,9.22,9.29
2003-09-17,'000596,¹Å¾®¹±£Á,9.27,9.35
2003-09-16,'000596,¹Å¾®¹±£Á,9.3,9.28
2003-09-15,'000596,¹Å¾®¹±£Á,9.4,9.6
2003-09-12,'000596,¹Å¾®¹±£Á,9.63,9.55
2003-09-11,'000596,¹Å¾®¹±£Á,9.6,9.62
2003-09-10,'000596,¹Å¾®¹±£Á,9.72,9.62
2003-09-09,'000596,¹Å¾®¹±£Á,9.7,9.84
2003-09-08,'000596,¹Å¾®¹±£Á,9.75,9.62
2003-09-05,'000596,¹Å¾®¹±£Á,9.8,9.95
2003-09-04,'000596,¹Å¾®¹±£Á,9.89,9.93
2003-09-03,'000596,¹Å¾®¹±£Á,9.85,9.78
2003-09-02,'000596,¹Å¾®¹±£Á,9.85,9.95
2003-09-01,'000596,¹Å¾®¹±£Á,9.9,9.48
2003-08-29,'000596,¹Å¾®¹±£Á,9.74,9.78
2003-08-28,'000596,¹Å¾®¹±£Á,9.63,9.81
2003-08-27,'000596,¹Å¾®¹±£Á,9.68,9.51
2003-08-26,'000596,¹Å¾®¹±£Á,9.58,9.7
2003-08-25,'000596,¹Å¾®¹±£Á,9.68,9.72
2003-08-22,'000596,¹Å¾®¹±£Á,9.82,9.81
2003-08-21,'000596,¹Å¾®¹±£Á,9.78,9.8
2003-08-20,'000596,¹Å¾®¹±£Á,9.76,9.89
2003-08-19,'000596,¹Å¾®¹±£Á,9.83,9.85
2003-08-18,'000596,¹Å¾®¹±£Á,9.7,9.7
2003-08-15,'000596,¹Å¾®¹±£Á,9.79,9.62
2003-08-14,'000596,¹Å¾®¹±£Á,9.73,9.8
2003-08-13,'000596,¹Å¾®¹±£Á,9.85,9.96
2003-08-12,'000596,¹Å¾®¹±£Á,9.95,9.81
2003-08-11,'000596,¹Å¾®¹±£Á,9.84,9.65
2003-08-08,'000596,¹Å¾®¹±£Á,9.84,10.06
2003-08-07,'000596,¹Å¾®¹±£Á,10.06,10.17
2003-08-06,'000596,¹Å¾®¹±£Á,10.17,10.85
2003-08-05,'000596,¹Å¾®¹±£Á,10.06,9.83
2003-08-04,'000596,¹Å¾®¹±£Á,9.84,9.79
2003-08-01,'000596,¹Å¾®¹±£Á,9.62,9.73
2003-07-31,'000596,¹Å¾®¹±£Á,9.74,9.53
2003-07-30,'000596,¹Å¾®¹±£Á,9.81,9.9
2003-07-29,'000596,¹Å¾®¹±£Á,9.8,9.69
2003-07-28,'000596,¹Å¾®¹±£Á,9.71,9.96
2003-07-25,'000596,¹Å¾®¹±£Á,9.96,10.2
2003-07-24,'000596,¹Å¾®¹±£Á,10.16,10.1
2003-07-23,'000596,¹Å¾®¹±£Á,10.18,10.15
2003-07-22,'000596,¹Å¾®¹±£Á,9.96,9.95
2003-07-21,'000596,¹Å¾®¹±£Á,9.92,10.21
2003-07-18,'000596,¹Å¾®¹±£Á,10.3,10.6
2003-07-17,'000596,¹Å¾®¹±£Á,10.59,10.61
2003-07-16,'000596,¹Å¾®¹±£Á,10.6,10.6
2003-07-15,'000596,¹Å¾®¹±£Á,10.55,10.5
2003-07-14,'000596,¹Å¾®¹±£Á,10.54,10.65
2003-07-11,'000596,¹Å¾®¹±£Á,10.7,10.85
2003-07-10,'000596,¹Å¾®¹±£Á,10.85,10.68
2003-07-09,'000596,¹Å¾®¹±£Á,10.75,10.97
2003-07-08,'000596,¹Å¾®¹±£Á,11.05,11.16
2003-07-07,'000596,¹Å¾®¹±£Á,10.86,10.88
2003-07-04,'000596,¹Å¾®¹±£Á,10.9,11.01
2003-07-03,'000596,¹Å¾®¹±£Á,11.14,11.27
2003-07-02,'000596,¹Å¾®¹±£Á,10.95,10.8
2003-07-01,'000596,¹Å¾®¹±£Á,10.95,10.96
2003-06-30,'000596,¹Å¾®¹±£Á,10.95,11.04
2003-06-27,'000596,¹Å¾®¹±£Á,11.09,11.21
2003-06-26,'000596,¹Å¾®¹±£Á,11.2,11.22
2003-06-25,'000596,¹Å¾®¹±£Á,11.24,11.11
2003-06-24,'000596,¹Å¾®¹±£Á,11.19,11.18
2003-06-23,'000596,¹Å¾®¹±£Á,11.2,10.76
2003-06-20,'000596,¹Å¾®¹±£Á,11.4,11.38
2003-06-19,'000596,¹Å¾®¹±£Á,11.4,11.55
2003-06-18,'000596,¹Å¾®¹±£Á,11.64,11.85
2003-06-17,'000596,¹Å¾®¹±£Á,11.54,11.41
2003-06-16,'000596,¹Å¾®¹±£Á,11.36,11.48
2003-06-13,'000596,¹Å¾®¹±£Á,11.41,11.53
2003-06-12,'000596,¹Å¾®¹±£Á,11.51,11.3
2003-06-11,'000596,¹Å¾®¹±£Á,11.4,11.16
2003-06-10,'000596,¹Å¾®¹±£Á,11.16,11.08
2003-06-09,'000596,¹Å¾®¹±£Á,11.1,11.16
2003-06-06,'000596,¹Å¾®¹±£Á,11.2,11.3
2003-06-05,'000596,¹Å¾®¹±£Á,11.3,11.4
2003-06-04,'000596,¹Å¾®¹±£Á,11.43,11.39
2003-06-03,'000596,¹Å¾®¹±£Á,11.55,11.68
2003-06-02,'000596,¹Å¾®¹±£Á,11.78,11.55
2003-05-30,'000596,¹Å¾®¹±£Á,11.51,11.36
2003-05-29,'000596,¹Å¾®¹±£Á,11.38,11.25
2003-05-28,'000596,¹Å¾®¹±£Á,11.4,11.19
2003-05-27,'000596,¹Å¾®¹±£Á,11.09,11.16
2003-05-26,'000596,¹Å¾®¹±£Á,11.15,11.25
2003-05-23,'000596,¹Å¾®¹±£Á,11.13,11.19
2003-05-22,'000596,¹Å¾®¹±£Á,11.16,11.05
2003-05-21,'000596,¹Å¾®¹±£Á,11.05,11.3
2003-05-20,'000596,¹Å¾®¹±£Á,11.0,11.11
2003-05-19,'000596,¹Å¾®¹±£Á,11.25,11.05
2003-05-16,'000596,¹Å¾®¹±£Á,11.1,11.17
2003-05-15,'000596,¹Å¾®¹±£Á,11.19,10.93
2003-05-14,'000596,¹Å¾®¹±£Á,10.93,10.52
2003-05-13,'000596,¹Å¾®¹±£Á,10.81,11.63
2003-05-12,'000596,¹Å¾®¹±£Á,0.0,0.0
2003-04-30,'000596,¹Å¾®¹±£Á,11.62,12.1
2003-04-29,'000596,¹Å¾®¹±£Á,11.92,11.9
2003-04-28,'000596,¹Å¾®¹±£Á,11.9,11.9
2003-04-25,'000596,¹Å¾®¹±£Á,11.91,12.1
2003-04-24,'000596,¹Å¾®¹±£Á,12.02,12.2
2003-04-23,'000596,¹Å¾®¹±£Á,12.3,12.48
2003-04-22,'000596,¹Å¾®¹±£Á,12.46,12.52
2003-04-21,'000596,¹Å¾®¹±£Á,12.52,12.62
2003-04-18,'000596,¹Å¾®¹±£Á,12.67,12.7
2003-04-17,'000596,¹Å¾®¹±£Á,12.64,12.61
2003-04-16,'000596,¹Å¾®¹±£Á,12.72,12.95
2003-04-15,'000596,¹Å¾®¹±£Á,12.98,12.99
2003-04-14,'000596,¹Å¾®¹±£Á,12.88,12.65
2003-04-11,'000596,¹Å¾®¹±£Á,12.65,12.6
2003-04-10,'000596,¹Å¾®¹±£Á,12.58,12.51
2003-04-09,'000596,¹Å¾®¹±£Á,12.5,12.59
2003-04-08,'000596,¹Å¾®¹±£Á,12.63,13.45
2003-04-07,'000596,¹Å¾®¹±£Á,12.78,12.56
2003-04-04,'000596,¹Å¾®¹±£Á,12.65,12.7
2003-04-03,'000596,¹Å¾®¹±£Á,12.73,12.79
2003-04-02,'000596,¹Å¾®¹±£Á,12.8,12.8
2003-04-01,'000596,¹Å¾®¹±£Á,12.93,12.77
2003-03-31,'000596,¹Å¾®¹±£Á,12.77,12.65
2003-03-28,'000596,¹Å¾®¹±£Á,12.72,12.85
2003-03-27,'000596,¹Å¾®¹±£Á,12.9,12.61
2003-03-26,'000596,¹Å¾®¹±£Á,12.61,12.62
2003-03-25,'000596,¹Å¾®¹±£Á,12.62,12.65
2003-03-24,'000596,¹Å¾®¹±£Á,12.68,12.55
2003-03-21,'000596,¹Å¾®¹±£Á,12.65,12.63
2003-03-20,'000596,¹Å¾®¹±£Á,12.48,12.65
2003-03-19,'000596,¹Å¾®¹±£Á,12.65,12.67
2003-03-18,'000596,¹Å¾®¹±£Á,12.67,12.68
2003-03-17,'000596,¹Å¾®¹±£Á,12.68,12.78
2003-03-14,'000596,¹Å¾®¹±£Á,12.8,12.78
2003-03-13,'000596,¹Å¾®¹±£Á,12.85,12.8
2003-03-12,'000596,¹Å¾®¹±£Á,12.88,12.85
2003-03-11,'000596,¹Å¾®¹±£Á,12.89,12.9
2003-03-10,'000596,¹Å¾®¹±£Á,12.9,13.09
2003-03-07,'000596,¹Å¾®¹±£Á,13.13,13.01
2003-03-06,'000596,¹Å¾®¹±£Á,13.15,13.36
2003-03-05,'000596,¹Å¾®¹±£Á,13.37,13.55
2003-03-04,'000596,¹Å¾®¹±£Á,13.55,13.35
2003-03-03,'000596,¹Å¾®¹±£Á,13.35,13.28
2003-02-28,'000596,¹Å¾®¹±£Á,13.28,13.33
2003-02-27,'000596,¹Å¾®¹±£Á,13.35,13.15
2003-02-26,'000596,¹Å¾®¹±£Á,13.29,13.14
2003-02-25,'000596,¹Å¾®¹±£Á,13.25,13.01
2003-02-24,'000596,¹Å¾®¹±£Á,12.91,12.9
2003-02-21,'000596,¹Å¾®¹±£Á,12.92,13.21
2003-02-20,'000596,¹Å¾®¹±£Á,13.3,13.45
2003-02-19,'000596,¹Å¾®¹±£Á,13.47,13.33
2003-02-18,'000596,¹Å¾®¹±£Á,13.31,13.45
2003-02-17,'000596,¹Å¾®¹±£Á,13.45,14.39
2003-02-14,'000596,¹Å¾®¹±£Á,13.16,13.08
2003-02-13,'000596,¹Å¾®¹±£Á,13.23,13.15
2003-02-12,'000596,¹Å¾®¹±£Á,13.15,13.07
2003-02-11,'000596,¹Å¾®¹±£Á,13.06,12.8
2003-02-10,'000596,¹Å¾®¹±£Á,12.95,13.25
2003-01-29,'000596,¹Å¾®¹±£Á,13.12,13.06
2003-01-28,'000596,¹Å¾®¹±£Á,13.1,13.06
2003-01-27,'000596,¹Å¾®¹±£Á,13.15,12.95
2003-01-24,'000596,¹Å¾®¹±£Á,12.93,12.69
2003-01-23,'000596,¹Å¾®¹±£Á,12.9,12.96
2003-01-22,'000596,¹Å¾®¹±£Á,12.93,12.8
2003-01-21,'000596,¹Å¾®¹±£Á,12.9,13.35
2003-01-20,'000596,¹Å¾®¹±£Á,13.23,12.86
2003-01-17,'000596,¹Å¾®¹±£Á,13.01,13.05
2003-01-16,'000596,¹Å¾®¹±£Á,13.08,12.84
2003-01-15,'000596,¹Å¾®¹±£Á,12.84,13.11
2003-01-14,'000596,¹Å¾®¹±£Á,12.99,12.4
2003-01-13,'000596,¹Å¾®¹±£Á,12.53,12.3
2003-01-10,'000596,¹Å¾®¹±£Á,12.35,12.65
2003-01-09,'000596,¹Å¾®¹±£Á,12.59,12.36
2003-01-08,'000596,¹Å¾®¹±£Á,12.36,12.02
2003-01-07,'000596,¹Å¾®¹±£Á,12.12,12.15
2003-01-06,'000596,¹Å¾®¹±£Á,12.15,11.92
2003-01-03,'000596,¹Å¾®¹±£Á,11.92,11.96
2003-01-02,'000596,¹Å¾®¹±£Á,12.03,12.2
2002-12-31,'000596,¹Å¾®¹±£Á,12.22,12.33
2002-12-30,'000596,¹Å¾®¹±£Á,12.33,12.65
2002-12-27,'000596,¹Å¾®¹±£Á,12.73,12.7
2002-12-26,'000596,¹Å¾®¹±£Á,12.78,13.16
2002-12-25,'000596,¹Å¾®¹±£Á,13.13,13.16
2002-12-24,'000596,¹Å¾®¹±£Á,13.2,13.12
2002-12-23,'000596,¹Å¾®¹±£Á,13.24,13.34
2002-12-20,'000596,¹Å¾®¹±£Á,13.34,13.2
2002-12-19,'000596,¹Å¾®¹±£Á,13.2,13.26
2002-12-18,'000596,¹Å¾®¹±£Á,13.3,13.43
2002-12-17,'000596,¹Å¾®¹±£Á,13.49,12.97
2002-12-16,'000596,¹Å¾®¹±£Á,12.95,13.0
2002-12-13,'000596,¹Å¾®¹±£Á,12.94,12.72
2002-12-12,'000596,¹Å¾®¹±£Á,12.79,12.96
2002-12-11,'000596,¹Å¾®¹±£Á,12.79,12.8
2002-12-10,'000596,¹Å¾®¹±£Á,12.85,13.12
2002-12-09,'000596,¹Å¾®¹±£Á,12.95,12.85
2002-12-06,'000596,¹Å¾®¹±£Á,12.96,12.9
2002-12-05,'000596,¹Å¾®¹±£Á,13.02,12.9
2002-12-04,'000596,¹Å¾®¹±£Á,13.09,13.0
2002-12-03,'000596,¹Å¾®¹±£Á,12.98,12.79
2002-12-02,'000596,¹Å¾®¹±£Á,12.79,13.2
2002-11-29,'000596,¹Å¾®¹±£Á,13.31,13.12
2002-11-28,'000596,¹Å¾®¹±£Á,13.0,12.77
2002-11-27,'000596,¹Å¾®¹±£Á,12.74,12.61
2002-11-26,'000596,¹Å¾®¹±£Á,12.8,13.15
2002-11-25,'000596,¹Å¾®¹±£Á,13.08,12.91
2002-11-22,'000596,¹Å¾®¹±£Á,12.91,12.88
2002-11-21,'000596,¹Å¾®¹±£Á,12.81,13.43
2002-11-20,'000596,¹Å¾®¹±£Á,13.43,13.7
2002-11-19,'000596,¹Å¾®¹±£Á,13.7,13.77
2002-11-18,'000596,¹Å¾®¹±£Á,13.77,13.95
2002-11-15,'000596,¹Å¾®¹±£Á,14.03,13.88
2002-11-14,'000596,¹Å¾®¹±£Á,13.95,14.3
2002-11-13,'000596,¹Å¾®¹±£Á,14.36,14.3
2002-11-12,'000596,¹Å¾®¹±£Á,14.31,14.8
2002-11-11,'000596,¹Å¾®¹±£Á,14.64,14.88
2002-11-08,'000596,¹Å¾®¹±£Á,14.95,15.2
2002-11-07,'000596,¹Å¾®¹±£Á,15.1,15.23
2002-11-06,'000596,¹Å¾®¹±£Á,15.25,15.34
2002-11-05,'000596,¹Å¾®¹±£Á,15.38,15.3
2002-11-04,'000596,¹Å¾®¹±£Á,15.1,15.0
2002-11-01,'000596,¹Å¾®¹±£Á,15.01,14.84
2002-10-31,'000596,¹Å¾®¹±£Á,14.71,14.85
2002-10-30,'000596,¹Å¾®¹±£Á,14.74,14.88
2002-10-29,'000596,¹Å¾®¹±£Á,14.85,14.6
2002-10-28,'000596,¹Å¾®¹±£Á,14.8,14.8
2002-10-25,'000596,¹Å¾®¹±£Á,14.89,15.11
2002-10-24,'000596,¹Å¾®¹±£Á,15.11,14.81
2002-10-23,'000596,¹Å¾®¹±£Á,15.05,15.1
2002-10-22,'000596,¹Å¾®¹±£Á,15.1,14.8
2002-10-21,'000596,¹Å¾®¹±£Á,14.97,14.8
2002-10-18,'000596,¹Å¾®¹±£Á,14.88,14.7
2002-10-17,'000596,¹Å¾®¹±£Á,14.63,14.8
2002-10-16,'000596,¹Å¾®¹±£Á,14.98,14.7
2002-10-15,'000596,¹Å¾®¹±£Á,14.68,14.68
2002-10-14,'000596,¹Å¾®¹±£Á,14.7,14.6
2002-10-11,'000596,¹Å¾®¹±£Á,14.8,15.08
2002-10-10,'000596,¹Å¾®¹±£Á,14.88,14.8
2002-10-09,'000596,¹Å¾®¹±£Á,14.82,15.18
2002-10-08,'000596,¹Å¾®¹±£Á,15.18,15.49
2002-09-27,'000596,¹Å¾®¹±£Á,15.46,15.56
2002-09-26,'000596,¹Å¾®¹±£Á,15.63,16.0
2002-09-25,'000596,¹Å¾®¹±£Á,15.93,16.05
2002-09-24,'000596,¹Å¾®¹±£Á,16.09,15.99
